name,artist,dim_1,dim_2,name_artist
*〜アスタリスク〜,ORANGE RANGE,19.169294,9.486373,*〜アスタリスク〜 - ORANGE RANGE
XS,Rina Sawayama,5.154623,-1.1147699,XS - Rina Sawayama
愛はなけなし,THE NOVEMBERS,15.28676,-3.8518643,愛はなけなし - THE NOVEMBERS
Light On,Stanley,-13.474083,5.7272024,Light On - Stanley
女神,POLKADOT STINGRAY,10.332514,-0.6955199,女神 - POLKADOT STINGRAY
キミワイナ'17,ATARASHII GAKKO!,10.654902,9.515414,キミワイナ'17 - ATARASHII GAKKO!
Winter's Ballad,Cuco,3.3233626,-4.5368714,Winter's Ballad - Cuco
Baby It's You,JUNE,10.270698,8.6902895,Baby It's You - JUNE
Wait a Minute!,WILLOW,5.155985,-1.2812395,Wait a Minute! - WILLOW
最後晚餐,Supper Moment,2.2797093,9.243406,最後晚餐 - Supper Moment
Soy Boy,Scuba Dvala,5.7371926,-2.2056115,Soy Boy - Scuba Dvala
Love You All the Time,La Lenguas,6.381826,-10.146333,Love You All the Time - La Lenguas
Low Fidelity,Imaginary Ambition,-2.3861127,6.045981,Low Fidelity - Imaginary Ambition
メイライト,Halo at Yojohan,17.041208,-3.2098403,メイライト - Halo at Yojohan
想いきり,indigo la End,12.066594,-6.298905,想いきり - indigo la End
D.A.Y.S.,Shiggy Jr.,19.316093,9.647524,D.A.Y.S. - Shiggy Jr.
이젠 지쳤어.. (feat. 히나인),1sagain,6.216364,4.8487997,이젠 지쳤어.. (feat. 히나인) - 1sagain
Stardust,Kevin Oh,4.6540813,-3.2800865,Stardust - Kevin Oh
本能,Sheena Ringo,21.01117,4.3989444,本能 - Sheena Ringo
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,4.330773,-2.7872374,INDUSTRY BABY (feat. Jack Harlow) - Lil Nas X
Acting Like,Tory Lanez,-9.949673,12.8297415,Acting Like - Tory Lanez
Breathe,88rising,4.913967,12.761068,Breathe - 88rising
A Cloud Of Mystery,Maximo Park,14.089135,-13.041439,A Cloud Of Mystery - Maximo Park
six hours apart,Lushroom,-12.513288,5.1860914,six hours apart - Lushroom
旅人,Ivy to Fraudulent Game,17.202269,-2.9476094,旅人 - Ivy to Fraudulent Game
Flying Car,Headhaunter,-12.812376,5.965241,Flying Car - Headhaunter
Love Unconditionally,JERHELL,-12.825166,5.9745965,Love Unconditionally - JERHELL
TOKYO-KICK-ASS,Daoko,19.224602,9.50862,TOKYO-KICK-ASS - Daoko
Sum of My Cares,The Long Faces,-4.0598555,4.1892114,Sum of My Cares - The Long Faces
最後の花弁 (The meaning of love),EGOIST,15.017574,1.3384696,最後の花弁 (The meaning of love) - EGOIST
"Nothing Ventured, Nothing Gained - Version Two",Huang Sheng Yi,-3.721484,4.8793354,"Nothing Ventured, Nothing Gained - Version Two - Huang Sheng Yi"
Overused (feat. gnash),Clara Mae,4.4876,-3.000684,Overused (feat. gnash) - Clara Mae
Kyobou no koibito (2018Ver.),Unlucky Morpheus,16.42807,1.018694,Kyobou no koibito (2018Ver.) - Unlucky Morpheus
Beach House,HOAX,-2.419748,5.300154,Beach House - HOAX
E memory,sui sui duck,9.055123,15.059343,E memory - sui sui duck
I'll Give You Everything,Won Geun Song,-5.410727,14.931754,I'll Give You Everything - Won Geun Song
202 feat. 泉まくら - New Mix,Lovely Summer Chan,19.751305,-0.90664107,202 feat. 泉まくら - New Mix - Lovely Summer Chan
Good Night,Itsue,15.377502,1.2289003,Good Night - Itsue
Stir Fry,Migos,-10.49519,12.894922,Stir Fry - Migos
S.A.T.E.L.L.I.T.E.,Camellia,-1.2883608,6.2271795,S.A.T.E.L.L.I.T.E. - Camellia
Make It Right,Nessly,-10.62486,-2.0154417,Make It Right - Nessly
心,Tokyo Incidents,9.970917,9.510401,心 - Tokyo Incidents
Coco,Ruru,3.4977064,-3.5486689,Coco - Ruru
To Be Human,MARINA,8.63457,-3.0404954,To Be Human - MARINA
An Empty Glass,Gary Stewart,9.260431,-7.4732494,An Empty Glass - Gary Stewart
ゆらゆら,YeYe,8.396608,16.038946,ゆらゆら - YeYe
等你下課,Jay Chou,1.7372123,10.11357,等你下課 - Jay Chou
Girlie,Alexandra Savior,3.7728686,-1.673231,Girlie - Alexandra Savior
Cake By The Ocean,DNCE,5.740544,-1.9626014,Cake By The Ocean - DNCE
Nomadic,Higher Brothers,4.344556,12.992886,Nomadic - Higher Brothers
Stop Calling The Police On Me,Dreamer Isioma,-2.8261929,-4.3722806,Stop Calling The Police On Me - Dreamer Isioma
Corridor,Itsue,16.28403,1.136287,Corridor - Itsue
Lover Is a Day,Cuco,3.774041,-1.1820633,Lover Is a Day - Cuco
come around (with KESHORE),kiana!!,-4.2701774,4.0222435,come around (with KESHORE) - kiana!!
Wind flower - Japanese ver.,MAMAMOO,11.615565,5.570828,Wind flower - Japanese ver. - MAMAMOO
"Don't Say ""Lazy"" (From ""K-On!"")",Sakurakou K-ON Bu,12.4983425,8.537763,"Don't Say ""Lazy"" (From ""K-On!"") - Sakurakou K-ON Bu"
Lava Lamp,Cuco,3.859621,-3.3937051,Lava Lamp - Cuco
Elastic Hearts,Reality Club,-2.7059696,-4.0469785,Elastic Hearts - Reality Club
We don’t talk together,HEIZE,4.838001,18.209312,We don’t talk together - HEIZE
Suddenly,Drugdealer,0.018423254,-10.039111,Suddenly - Drugdealer
L.L.L.,MYTH & ROID,10.341687,8.542944,L.L.L. - MYTH & ROID
PPP,Beach House,-2.7301872,-5.0396147,PPP - Beach House
Who Do You Love,MICO,-2.0969338,6.8454037,Who Do You Love - MICO
Things I'd Do for U,Astronomyy,-2.9310641,-4.385942,Things I'd Do for U - Astronomyy
Break from Toronto,PARTYNEXTDOOR,-3.6700854,-1.299977,Break from Toronto - PARTYNEXTDOOR
cast a spell on her,Spangle Call Lilli Line,19.74243,-0.8975162,cast a spell on her - Spangle Call Lilli Line
Cold,Gaeko,4.859688,18.146463,Cold - Gaeko
HOME IS FAR AWAY,Epik High,4.5621667,16.702143,HOME IS FAR AWAY - Epik High
Haru yo koi,Nelix,8.17325,14.633335,Haru yo koi - Nelix
switch,chelmico,16.70637,-3.9140468,switch - chelmico
ドラマ,Daoko,17.997562,10.656222,ドラマ - Daoko
Ref:rain,Aimer,15.110053,1.6016417,Ref:rain - Aimer
Split,88rising,4.8370905,12.678527,Split - 88rising
Fuck Love (feat. Trippie Redd),XXXTENTACION,-10.076006,-2.0200305,Fuck Love (feat. Trippie Redd) - XXXTENTACION
留給你的我從未,Sweet John,-2.5346942,-4.5647016,留給你的我從未 - Sweet John
光るとき,Hitsujibungaku,17.254513,-2.9320157,光るとき - Hitsujibungaku
A-E-U-I,THE ORAL CIGARETTES,10.401397,-0.5864715,A-E-U-I - THE ORAL CIGARETTES
Meguru Kisetsu,All That Jazz,14.927866,1.4186128,Meguru Kisetsu - All That Jazz
Carnival (feat. syd hartha),Tokimeki Records,11.651109,5.0671606,Carnival (feat. syd hartha) - Tokimeki Records
Snow halation,μ's,12.310048,8.910756,Snow halation - μ's
Welcome to Chilis,Yung Gravy,-10.590731,12.991171,Welcome to Chilis - Yung Gravy
ANTIDOTE,CHYLD,6.434159,3.945416,ANTIDOTE - CHYLD
春よ、来い,Yumi Matsutoya,17.83349,10.674087,春よ、来い - Yumi Matsutoya
Bad bye,MAMAMOO,11.6130495,5.1365757,Bad bye - MAMAMOO
Honest,Melissa Polinar,-3.8788137,6.5248647,Honest - Melissa Polinar
知らない血,indigo la End,12.042186,-6.2756357,知らない血 - indigo la End
Sea,Especia,18.57296,9.759241,Sea - Especia
Hate//memories,Tobias Dray,-5.441244,15.331502,Hate//memories - Tobias Dray
I Don't Want to Miss You (Like I Do),Austin Weber,-2.6811917,6.786041,I Don't Want to Miss You (Like I Do) - Austin Weber
그리워요 Girlfriend,Henry,3.6652312,17.455017,그리워요 Girlfriend - Henry
スクランブル,vivid undress,15.372382,0.77286685,スクランブル - vivid undress
就寝御礼,Psyqui,10.540367,10.389049,就寝御礼 - Psyqui
Streetcar,Daniel Caesar,3.3295145,-4.475632,Streetcar - Daniel Caesar
Call,Ocean Heights,-3.1657429,4.8806076,Call - Ocean Heights
雨,Suchmos,17.53166,-3.410385,雨 - Suchmos
Homage,Mild High Club,6.648428,-9.897337,Homage - Mild High Club
How'd You Know That,Junyang,4.2192845,-3.6184635,How'd You Know That - Junyang
Dreamer,Spangle Call Lilli Line,19.722042,-0.8768194,Dreamer - Spangle Call Lilli Line
화창한 봄날에,Jerry.K,-1.7576413,14.13114,화창한 봄날에 - Jerry.K
Love Songs for No One,Austin Weber,-3.7505956,5.6633477,Love Songs for No One - Austin Weber
風化する教室,Kinokoteikoku,17.522432,-3.4208713,風化する教室 - Kinokoteikoku
The Most Beautiful Thing,Bruno Major,4.0179887,-3.69818,The Most Beautiful Thing - Bruno Major
WAKARIMASEN,MIYACHI,8.2868395,14.4725275,WAKARIMASEN - MIYACHI
Lonely,Callome,-2.201687,5.381621,Lonely - Callome
Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,5.080959,-2.3658962,Back to You (feat. Bebe Rexha & Digital Farm Animals) - Louis Tomlinson
Caroline,Aminé,-10.617307,12.936541,Caroline - Aminé
Dandelion (single ver.),OOHYO,4.6579237,17.89192,Dandelion (single ver.) - OOHYO
Enough,RKCB,-3.6300259,-5.1755767,Enough - RKCB
STUCK ON U,MICHELLE,-2.8245294,-3.872107,STUCK ON U - MICHELLE
All Your Love,Jakob,6.3834662,-9.738823,All Your Love - Jakob
セダン,mitsume,12.229356,-6.4626775,セダン - mitsume
ウェザーリポート (feat. ひかり),Tokimeki Records,11.617936,5.0602307,ウェザーリポート (feat. ひかり) - Tokimeki Records
That Night,Lucia Zambetti,-3.300574,6.85193,That Night - Lucia Zambetti
STYLE,Tatsuya Maruyama,-3.2365808,7.583468,STYLE - Tatsuya Maruyama
22,LUCKY TAPES,18.289572,9.327999,22 - LUCKY TAPES
ホタルノヒカリ,Ikimonogakari,11.324299,8.89891,ホタルノヒカリ - Ikimonogakari
GOLD,BROCKHAMPTON,-9.882205,-1.8195819,GOLD - BROCKHAMPTON
Fault Line,Tennyson,6.2654233,4.5232177,Fault Line - Tennyson
Machinist,Japanese Breakfast,-2.5436192,-4.163856,Machinist - Japanese Breakfast
Saturday Nights,Weston Estate,-9.65621,-6.8014755,Saturday Nights - Weston Estate
etoile et toi,物語シリーズ,11.351607,10.819895,etoile et toi - 物語シリーズ
I cannot go back to you,CHANMINA,8.181051,14.614833,I cannot go back to you - CHANMINA
Rainy Girl - レイニーガール,HoneyComeBear,9.784182,10.049783,Rainy Girl - レイニーガール - HoneyComeBear
我的快樂時代,Eason Chan,1.6095238,10.035224,我的快樂時代 - Eason Chan
Here,Alessia Cara,4.0910645,-1.3090425,Here - Alessia Cara
Honey Lemon,Bye Mugen,-3.6137865,6.304299,Honey Lemon - Bye Mugen
Sugarcoat,Kid Bloom,0.013370497,-9.810684,Sugarcoat - Kid Bloom
DESTINY,negoto,19.326437,9.846562,DESTINY - negoto
Flower,Jackie Hayes,-2.1674018,-4.456517,Flower - Jackie Hayes
I (knew it),SONAMOO,4.0472493,19.121675,I (knew it) - SONAMOO
You're the Nico to My Velvet Underground,Mt. Marcy,-3.805308,4.772773,You're the Nico to My Velvet Underground - Mt. Marcy
Dark & Handsome - A COLORS SHOW,Blood Orange,-2.4718895,-3.9212677,Dark & Handsome - A COLORS SHOW - Blood Orange
Make Me Wanna,Emotional Oranges,-10.616802,7.2988095,Make Me Wanna - Emotional Oranges
T-Shirt,Migos,-10.440963,13.094972,T-Shirt - Migos
She's Gonna Leave You,The Walters,6.686804,4.6196995,She's Gonna Leave You - The Walters
TEMPTATION,Joey Bada$$,-10.821988,-1.6796775,TEMPTATION - Joey Bada$$
Heartburn - Jarami Remix,Wafia,4.2964606,-3.5377011,Heartburn - Jarami Remix - Wafia
Crazy Dream,Tom Misch,-2.5857477,-4.224783,Crazy Dream - Tom Misch
Picture Perfect,Monkey Majik,21.586382,3.805017,Picture Perfect - Monkey Majik
Koko de Iki wo Shite,eill,9.969719,9.243546,Koko de Iki wo Shite - eill
Guile's Theme,Capcom Sound Team,-2.6971195,7.6690774,Guile's Theme - Capcom Sound Team
TOMORROW,locofrank,19.210773,9.491363,TOMORROW - locofrank
Airplane Mode,Limbo,-4.2774553,3.9818468,Airplane Mode - Limbo
Cigarettes & Cush (feat. Kehlani & Lily Allen),Stormzy,4.511667,12.593413,Cigarettes & Cush (feat. Kehlani & Lily Allen) - Stormzy
hello!,ROLE MODEL,4.777479,-2.867949,hello! - ROLE MODEL
RIDE ON TIME,Rainych,19.189962,9.52371,RIDE ON TIME - Rainych
on god,bbno$,-10.10325,-1.9771528,on god - bbno$
We Are Young (feat. Janelle Monáe),fun.,12.13007,-4.008131,We Are Young (feat. Janelle Monáe) - fun.
Don’t Kill My Vibe,Cherry Coke,-5.5235696,15.026084,Don’t Kill My Vibe - Cherry Coke
Mad at Disney,salem ilese,-3.4726999,-4.4915,Mad at Disney - salem ilese
Blue Waltz,ikkubaru,9.226091,14.910666,Blue Waltz - ikkubaru
Period,CHEMISTRY,19.030695,10.60836,Period - CHEMISTRY
Call This Love,Tobias Dray,-5.4434476,14.92332,Call This Love - Tobias Dray
Raincoat (feat. Chloe Ho),Kieron Lee,-2.8296869,6.591992,Raincoat (feat. Chloe Ho) - Kieron Lee
ラビリンス (Thousand Tears Orchestra Instrumental),Mondo Grosso,11.416188,11.119779,ラビリンス (Thousand Tears Orchestra Instrumental) - Mondo Grosso
Mazda Music,Bohan Phoenix,4.3844037,12.7779255,Mazda Music - Bohan Phoenix
Little Love,Maddie Jay,3.339415,-4.5024266,Little Love - Maddie Jay
WHERE,Laybacksound,-5.5255075,15.058264,WHERE - Laybacksound
Zombies,Radiation City,-2.7264721,-4.2002883,Zombies - Radiation City
空色デイズ,Shoko Nakagawa,15.398176,0.79764426,空色デイズ - Shoko Nakagawa
Thru the sky,HA:TFELT,3.328662,18.118235,Thru the sky - HA:TFELT
Issu du Feu,GIRIBOY,-1.5872126,13.952936,Issu du Feu - GIRIBOY
Televised,HUNNY,14.07718,-13.029131,Televised - HUNNY
JUSTLIKETHIS,Lukey,-2.2846327,6.2755995,JUSTLIKETHIS - Lukey
That I Miss You,Vansire,-3.4207277,-4.253985,That I Miss You - Vansire
Taxi Driver,Mom,15.972955,-3.8416464,Taxi Driver - Mom
In My Dream,ROCOBERRY,3.640274,17.493624,In My Dream - ROCOBERRY
She’s a Baby,ZICO,-2.0666406,20.698906,She’s a Baby - ZICO
lovememore.,dosii,3.870185,17.980679,lovememore. - dosii
Nights Like This (feat. Ty Dolla $ign),Kehlani,-3.6183867,-1.214842,Nights Like This (feat. Ty Dolla $ign) - Kehlani
tkm,boy pablo,-2.7151308,-4.5392385,tkm - boy pablo
Murder On My Mind,YNW Melly,-13.32462,6.472212,Murder On My Mind - YNW Melly
Know Me,DPR LIVE,-5.4383044,14.912138,Know Me - DPR LIVE
Saintlike,Jakey,-3.6463408,5.4126267,Saintlike - Jakey
Dollar - Cha Cha Version,Electric Guest,13.980365,-12.931873,Dollar - Cha Cha Version - Electric Guest
Lost Generation,Rizzle Kicks,4.1971326,12.9583645,Lost Generation - Rizzle Kicks
summer tail,KEYTALK,16.871632,-4.3321543,summer tail - KEYTALK
Sad Tune,Swinging Popsicle,8.3889,16.051714,Sad Tune - Swinging Popsicle
Big Sad,Mickey Darling,-2.8733697,-3.9647548,Big Sad - Mickey Darling
Zenryoku Batankyu,AOP,14.7048,0.5979538,Zenryoku Batankyu - AOP
Missing You,G-DRAGON,-2.0668373,20.69967,Missing You - G-DRAGON
White Mercedes,Charli XCX,3.9447699,-1.8643126,White Mercedes - Charli XCX
Summer We Know (feat. mmm),VIDEOTAPEMUSIC,11.0216875,10.401775,Summer We Know (feat. mmm) - VIDEOTAPEMUSIC
XX,BOL4,4.0504894,17.888607,XX - BOL4
World is Mine,Yogee New Waves,19.732107,-0.88711053,World is Mine - Yogee New Waves
Breezeblocks,alt-J,6.6435347,-9.911474,Breezeblocks - alt-J
Ranrara,Lyu:Lyu,14.798663,1.0439795,Ranrara - Lyu:Lyu
惑星タントラ,Mondo Grosso,11.452931,8.40938,惑星タントラ - Mondo Grosso
You Will Never Know,McKay,-5.5133557,15.008734,You Will Never Know - McKay
はしゃぎすぎた街の中で僕は一人遠回りした,Gesu No Kiwami Otome,20.907192,3.985619,はしゃぎすぎた街の中で僕は一人遠回りした - Gesu No Kiwami Otome
Father Stretch My Hands Pt. 1,Kanye West,-13.823018,5.6904645,Father Stretch My Hands Pt. 1 - Kanye West
INSANE,YOSHI,18.56247,10.140803,INSANE - YOSHI
Icon? - Electric,Jaden,-10.124701,13.208366,Icon? - Electric - Jaden
Spooky Chills,Suede Silver,-3.8088439,6.605209,Spooky Chills - Suede Silver
Affirmation,José Feliciano,5.7588406,-2.171483,Affirmation - José Feliciano
"OH NO,OH YES!",Mariya Takeuchi,17.866867,9.528421,"OH NO,OH YES! - Mariya Takeuchi"
Purple Rain (Feat. CHEEZE),LEE MINHYUK (HUTA),4.5202303,18.24843,Purple Rain (Feat. CHEEZE) - LEE MINHYUK (HUTA)
クオリア,江沼郁弥,11.304097,11.070488,クオリア - 江沼郁弥
Earfquake,Kid Travis,4.6294317,-0.89587665,Earfquake - Kid Travis
Supplier!,Crisaunt,-3.7170498,-1.4281853,Supplier! - Crisaunt
Survivors,Shook,-13.2848835,6.383043,Survivors - Shook
このまま夢で feat. AAAMYYY,Shin Sakiura,9.8814945,9.346143,このまま夢で feat. AAAMYYY - Shin Sakiura
Groovejet,Spiller,6.139907,4.2793107,Groovejet - Spiller
You Will Never Know English Version,McKay,-5.505721,15.043579,You Will Never Know English Version - McKay
BREATHE,LeeHi,3.5332806,17.609015,BREATHE - LeeHi
I'm Not Gonna Teach Your Boyfriend How To Dance With You,Nerd Magnet,15.292262,-3.8486125,I'm Not Gonna Teach Your Boyfriend How To Dance With You - Nerd Magnet
Hurts,Tahiti 80,9.134214,-7.7606173,Hurts - Tahiti 80
like i need u,keshi,4.180874,-3.5261166,like i need u - keshi
nervous,Jonah Yano,-3.9279757,5.4455156,nervous - Jonah Yano
Drugs,M.A.G.S.,6.1958213,-10.378726,Drugs - M.A.G.S.
House of Wolves,My Chemical Romance,4.0796776,-1.3646413,House of Wolves - My Chemical Romance
Teenagers,My Chemical Romance,5.1775255,-0.87944186,Teenagers - My Chemical Romance
Blue (Interlude),JustWarrenPeace,-2.6573062,7.1029644,Blue (Interlude) - JustWarrenPeace
For the Damaged Coda,Blonde Redhead,13.988656,-12.940116,For the Damaged Coda - Blonde Redhead
放課後ディストラクション,YAKUSHIMARU Etsuko,10.04782,9.551355,放課後ディストラクション - YAKUSHIMARU Etsuko
Made Your Mama Cry,Nana Lourdes,-1.8693424,6.859678,Made Your Mama Cry - Nana Lourdes
La chanson de Delphine,Clara Luciani,-2.8007383,-5.2394958,La chanson de Delphine - Clara Luciani
東京,Kinokoteikoku,17.275017,-2.930852,東京 - Kinokoteikoku
Hello,Jaunt,5.710027,5.1918983,Hello - Jaunt
Flowers,boy pablo,-2.789752,-5.402663,Flowers - boy pablo
Flying - En Español,Last Dinosaurs,6.3419356,4.428375,Flying - En Español - Last Dinosaurs
Away,Yeek,4.038837,-2.3845928,Away - Yeek
光源 - another dimension ver.,江沼郁弥,11.409146,11.123588,光源 - another dimension ver. - 江沼郁弥
LOST IN PARADISE,ALI,10.40585,9.6328945,LOST IN PARADISE - ALI
Liar,LOUDPVCK,-13.947791,5.3515725,Liar - LOUDPVCK
Golden Skans,Klaxons,8.55148,-14.192339,Golden Skans - Klaxons
Won't Believe (feat. ScHoolboy Q),Higher Brothers,4.2932634,12.980819,Won't Believe (feat. ScHoolboy Q) - Higher Brothers
In Your Room,Airiel,-2.4550881,-3.9333127,In Your Room - Airiel
One of a Kind,Scott James,-4.0907955,4.209382,One of a Kind - Scott James
赤黄色の金木犀,Fujifabric,16.917477,-4.3896165,赤黄色の金木犀 - Fujifabric
SWIMMING,OOHYO,4.1518583,17.591566,SWIMMING - OOHYO
Tropical Holiday,LIZ,-10.531108,13.045707,Tropical Holiday - LIZ
I'm Not Okay (I Promise),My Chemical Romance,3.746519,-0.7982987,I'm Not Okay (I Promise) - My Chemical Romance
SEARCH,MC Magic,-10.485719,-1.3317623,SEARCH - MC Magic
passionfruit,Yaeji,3.7751908,-4.0628204,passionfruit - Yaeji
永遠愛你的人,Priscilla Chan,1.9725293,10.309278,永遠愛你的人 - Priscilla Chan
Bebop Kagefumi,ODD Foot Works,8.204571,14.597924,Bebop Kagefumi - ODD Foot Works
俺とお前はいつも一緒,D-Fris,11.501686,10.284496,俺とお前はいつも一緒 - D-Fris
Talk to Me,Cavetown,-2.9323618,-5.4060383,Talk to Me - Cavetown
Sirens,Sonder,-10.616766,7.319423,Sirens - Sonder
Hard to Love Reflections,J.Y.N.,-2.1359346,7.5195994,Hard to Love Reflections - J.Y.N.
Plastic Love,tofubeats,18.960732,10.800782,Plastic Love - tofubeats
Clueless,The Marías,-3.4642766,-4.9429092,Clueless - The Marías
WAITING,John OFA Rhee,-1.2379045,16.745861,WAITING - John OFA Rhee
Cold Outside,GotNoWings,-4.5446053,4.4027314,Cold Outside - GotNoWings
Cowards,Raleigh Ritchie,-2.0674736,5.961041,Cowards - Raleigh Ritchie
I Don't Love You,Urban Zakapa,3.8198025,17.551481,I Don't Love You - Urban Zakapa
Faceless (feat. Gus Dapperton),Beshken,-1.9189082,5.8060145,Faceless (feat. Gus Dapperton) - Beshken
Heaven,AILEE,3.9770534,18.001812,Heaven - AILEE
好きと言わせたい,IZ*ONE,12.129859,5.3889284,好きと言わせたい - IZ*ONE
準透明少年,ヨルシカ,19.13114,9.45303,準透明少年 - ヨルシカ
New Freezer (feat. Kendrick Lamar),Rich The Kid,-10.644721,12.87907,New Freezer (feat. Kendrick Lamar) - Rich The Kid
Just Add Water,Cavetown,-3.0350835,-4.5121613,Just Add Water - Cavetown
必殺技 - Live,Leo Ku,1.8530343,10.209766,必殺技 - Live - Leo Ku
promise - 2016,Kohmi Hirose,18.682573,10.685329,promise - 2016 - Kohmi Hirose
Catch Me Outside,Ski Mask The Slump God,-10.758728,-1.8209502,Catch Me Outside - Ski Mask The Slump God
RUST,ASCA,15.378062,0.7561523,RUST - ASCA
Right Here Right Now,DPR LIVE,-5.4461923,14.924833,Right Here Right Now - DPR LIVE
BAE BAE,BIGBANG,4.803595,18.259796,BAE BAE - BIGBANG
Sky Fall,Travis Scott,-10.0357275,-1.4780825,Sky Fall - Travis Scott
stay with me,back number,20.957409,4.1600986,stay with me - back number
ジュリアに傷心,The Checkers,11.684646,8.768982,ジュリアに傷心 - The Checkers
Be forgotten (feat.Da-il Yang),JUNGKEY,3.8434353,17.32785,Be forgotten (feat.Da-il Yang) - JUNGKEY
coordinate,Travis Scott,-9.877371,-1.5906043,coordinate - Travis Scott
打上花火,Daoko,18.651049,10.728404,打上花火 - Daoko
Blatant Plagiarism,GHOST DATA,10.005216,9.533336,Blatant Plagiarism - GHOST DATA
